,Yields,Predicted Yields
0,53.0,49.56435449735449
1,41.0,59.09992424242423
2,98.0,47.857436507936505
3,25.0,45.864222222222224
4,76.0,82.31265079365079
5,48.0,42.40281234615057
6,0.0,33.64666666666667
7,0.0,20.786459836459834
8,43.0,56.34465092315092
9,69.0,72.26946224146224
10,65.0,80.78944444444446
11,69.0,44.83445411015998
12,17.0,65.53869841269841
13,0.0,42.68950667959491
14,69.0,45.145326830032694
15,94.0,69.77507671957675
16,48.0,52.67555555555556
17,47.0,75.49903703703704
18,33.0,43.02175564359386
19,59.0,47.163317460317465
20,72.0,53.74
21,73.0,69.93212698412698
22,50.0,65.31138888888889
23,44.0,34.475071428571425
24,28.0,42.9109151034151
25,71.0,56.57054761904762
26,99.0,64.90238095238095
27,49.0,68.64499236819825
28,67.0,73.25812698412699
29,46.0,78.36
30,30.0,50.461190476190474
31,58.0,57.291777777777774
32,61.0,54.90722222222222
33,82.0,75.03419913419913
34,46.0,39.32163846284435
35,75.0,71.34708333333333
36,91.0,78.04555555555555
37,74.0,42.107783220133854
38,88.0,77.43
39,72.0,65.867291005291
40,1.0,24.36982175232176
41,43.0,24.8
42,34.0,44.85841269841269
43,81.0,80.96500000000002
44,71.0,75.90666666666667
45,76.0,61.79958561808562
46,0.0,7.452835497835498
47,34.0,42.68950667959491
48,90.0,83.68533333333335
49,66.0,71.14833333333333
50,45.0,46.90588854663854
51,19.0,57.05277248677248
52,81.0,66.47551322751322
53,51.0,76.4
54,95.0,79.28495045695045
55,66.0,58.20312121212121
56,92.0,73.31803079328077
57,20.0,43.023992544492536
58,1.0,29.802999999999997
59,45.0,61.77433814333815
60,0.0,34.64648558848559
61,75.0,58.23833333333334
62,90.0,77.63294444444445
63,31.0,43.72912186887186
64,36.0,47.522756132756136
65,50.0,42.61333333333334
66,86.0,65.06071428571428
67,55.0,42.107783220133854
68,34.0,31.914666666666665
69,48.0,59.09992424242423
70,1.0,56.55424603174603
71,54.0,65.73223232323234
72,96.0,73.91894444444443
73,21.0,18.211339031339037
74,33.0,62.81486507936507
75,50.0,74.28041666666667
76,56.0,71.7301904761905
77,23.0,21.354666666666667
78,0.0,78.77187875087876
79,53.0,42.107783220133854
