,Yields,Predicted Yields
0,54.0,55.804095238095236
1,43.0,62.38
2,48.0,26.324595959595957
3,95.0,82.22754711954713
4,1.0,82.79423709786944
5,80.0,75.96666666666665
6,1.0,35.234952380952386
7,5.0,17.872071428571427
8,65.0,50.31444444444444
9,0.0,10.52
10,15.0,12.859047619047617
11,42.0,30.22603174603175
12,83.0,64.5809126984127
13,70.0,66.88
14,77.0,46.23897807094866
15,1.0,35.6618474025974
16,38.0,33.49470797258297
17,50.0,32.99333333333333
18,43.0,52.89583333333334
19,81.0,71.02071428571429
20,10.0,16.809047619047618
21,10.0,19.77
22,50.0,45.24789526639361
23,1.0,11.96125
24,29.0,23.2917803030303
25,40.0,38.913400793650794
26,49.0,34.75714285714286
27,60.0,64.9349523809524
28,41.0,70.29311904761903
29,1.0,17.12448701298701
30,72.0,60.655
31,60.0,82.79423709786944
32,36.0,70.29311904761903
33,0.0,35.07533333333334
34,1.0,49.95933333333333
35,1.0,30.27785434173669
36,83.0,28.434982393423574
37,0.0,27.54758333333333
38,76.0,48.58583333333334
39,1.0,37.18083333333333
40,86.0,83.47944444444445
41,1.0,18.59
42,1.0,19.829366432587022
43,0.0,21.74061111111111
44,0.0,70.43514285714285
45,99.0,48.50566666666666
46,69.0,75.45190476190476
47,75.0,57.187594601476945
48,82.0,68.33
49,67.0,31.21179941644183
50,1.0,61.97916666666668
51,1.0,49.38333333333333
52,0.0,9.127058823529412
53,45.0,32.78
54,0.0,76.56414430014429
55,50.0,41.17
56,58.0,31.616111111111113
57,49.0,39.82
58,38.0,27.281809523809525
59,72.0,69.84685714285713
60,0.0,30.1590119047619
61,31.0,46.23897807094866
62,0.0,26.12
63,67.0,82.22754711954713
64,66.0,63.24883333333333
65,71.0,52.29442857142857
66,92.0,46.23897807094866
67,44.0,35.47875396825397
68,1.0,46.23897807094866
69,70.0,74.32407142857141
70,66.0,55.253428571428564
71,18.0,43.56863625263625
72,84.0,63.82177380952381
73,49.0,58.193547619047614
74,23.0,44.3810238095238
75,34.0,30.88428787878788
76,1.0,25.798480158730154
77,77.0,54.947142857142865
78,64.0,79.32241666666665
79,0.0,9.61552380952381
80,45.0,46.636120573870585
81,46.0,42.563756757131756
82,82.0,70.29311904761903
83,83.0,72.93176190476191
84,91.0,74.77166666666666
85,73.0,69.33347619047619
86,91.0,85.35
87,1.0,23.24
88,99.0,77.7777619047619
89,63.0,78.42571428571428
90,82.0,82.79423709786944
91,1.0,70.29311904761903
92,18.0,16.858129488158898
93,89.0,73.5642049062049
94,1.0,25.714287878787882
95,0.0,30.19583333333333
96,36.0,57.99733802308802
97,66.0,71.93196536796536
98,70.0,68.99746869960104
99,1.0,35.07733333333333
100,0.0,16.6043373015873
101,55.0,37.32036416034946
102,25.0,6.02
103,80.0,87.31342857142855
104,60.0,37.32036416034946
105,35.0,51.89
106,53.0,37.32036416034946
107,58.0,71.1590597180597
108,78.0,87.31342857142855
109,82.0,75.82711255411253
110,76.0,81.935
111,83.0,8.695404040404041
112,54.0,62.506
113,49.0,41.43678571428572
114,58.0,38.998333333333335
115,82.0,47.40548809523808
116,1.0,21.465333333333337
117,0.0,29.269586635586634
118,0.0,17.05668253968254
119,75.0,73.486
120,51.0,87.84692307692309
121,41.0,47.40548809523808
122,39.0,54.518144841269844
123,0.0,27.16785714285714
124,57.0,26.074
125,39.0,45.15533333333333
126,0.0,4.148484848484848
127,1.0,25.6725
128,75.0,52.32333333333333
129,23.0,17.846333333333334
130,35.0,22.4725
131,1.0,46.55419452009119
132,50.0,59.28065978465977
133,75.0,67.85913186813187
134,98.0,65.27961507936507
135,1.0,15.571206349206347
136,51.0,47.77571428571429
137,0.0,10.092190476190476
138,45.0,60.430555555555564
139,50.0,41.49
140,65.0,74.5422380952381
141,62.0,52.34233333333333
142,1.0,67.82289682539682
143,56.0,73.97417857142857
144,67.0,29.963991172226464
145,96.0,81.99416666666666
146,0.0,75.06020238095238
147,98.0,24.07508619158619
148,76.0,52.4
149,70.0,71.721
150,1.0,19.618333333333332
151,55.0,40.66
152,68.0,51.65
153,92.0,70.85356146631143
154,1.0,26.763515873015876
155,74.0,77.58
156,89.0,76.33070499164579
157,0.0,1.59
158,1.0,6.097406204906204
159,32.0,36.58861485736485
160,80.0,74.92201587301587
161,52.0,36.8828492063492
162,50.0,37.04
163,70.0,36.539063270063274
164,48.0,47.40548809523808
165,1.0,15.53
166,31.0,28.0925
167,52.0,21.60677525252525
168,65.0,68.57956998556996
169,97.0,37.32036416034946
170,1.0,17.53747283272283
171,0.0,14.289166666666667
172,60.0,75.92595238095238
173,92.0,46.55419452009119
174,66.0,73.65847294372294
175,55.0,51.26916666666667
176,83.0,47.40548809523808
177,41.0,25.73989718614718
178,1.0,12.09
179,86.0,82.495
180,47.0,48.72
181,41.0,38.290271672771674
182,0.0,38.92962881562882
183,0.0,21.2443373015873
184,0.0,31.160151404151406
185,48.0,36.539063270063274
186,38.0,26.08361924406004
187,94.0,83.98442857142858
188,82.0,70.85356146631143
189,56.0,36.539063270063274
190,30.0,63.21226445776446
191,82.0,72.08
192,85.0,82.495
193,67.0,87.31342857142855
194,90.0,90.67883333333333
195,69.0,40.46177049966717
196,49.0,75.95633333333333
197,42.0,82.71390476190474
198,31.0,48.403101138498585
199,38.0,14.719071428571429
200,55.0,48.2202608274938
201,1.0,66.2027857142857
202,18.0,29.76540018624307
203,45.0,46.35948051948052
204,46.0,47.09933043697789
205,47.0,3.209206349206349
206,1.0,22.25
207,83.0,49.96357698355997
208,70.0,73.71416666666667
209,0.0,23.507444444444445
210,82.0,77.24799603174604
211,49.0,76.16726984126984
212,0.0,48.2202608274938
213,33.0,61.26191919191919
214,0.0,25.347789682539684
215,1.0,13.76375
216,40.0,17.275202380952383
217,98.0,71.35181210456211
218,82.0,69.17137529137528
219,77.0,42.73666666666666
220,65.0,71.35181210456211
221,53.0,48.2202608274938
222,25.0,25.45
223,86.0,68.6253253968254
224,0.0,3.44
225,66.0,62.19
226,79.0,64.9
227,98.0,61.1825
228,83.0,65.3502446850535
229,42.0,40.45666666666666
230,72.0,67.38166666666667
231,49.0,48.79382153957154
232,34.0,45.89023751192908
233,80.0,75.72565873015873
234,0.0,75.65985714285715
235,1.0,76.36588888888889
236,75.0,69.1
237,17.0,45.23932192807193
238,54.0,56.52
239,10.0,28.548165511260322
240,26.0,35.57
241,34.0,21.11
242,62.0,83.63048015873017
243,35.0,50.38
244,78.0,47.74739682539683
245,88.0,63.40166666666667
246,56.0,41.80388716838716
247,90.0,75.20113636363635
248,47.0,53.85
249,70.0,74.058
250,65.0,48.67055192030193
251,39.0,50.188086358086366
252,1.0,37.35246984551396
253,63.0,51.48518450503743
254,52.0,35.24741269841271
255,50.0,73.07
256,96.0,46.44
257,21.0,49.96357698355997
258,82.0,72.73523809523807
259,19.0,40.52
260,41.0,25.668617965367968
261,31.0,57.24710223110223
262,23.0,39.99434126984128
263,37.0,36.25933333333333
264,58.0,54.35
265,74.0,28.423333333333332
266,0.0,20.47
267,0.0,18.48418253968254
268,51.0,56.98033455433456
269,0.0,50.29667582417583
270,63.0,78.76025396825396
271,0.0,43.87828219003219
272,24.0,26.994617216117216
273,80.0,82.8738134920635
274,76.0,55.26676567876569
275,68.0,55.28
276,1.0,40.12305555555556
277,94.0,68.13769336219337
278,0.0,12.990833333333333
279,50.0,66.68583333333333
280,60.0,71.35181210456211
281,1.0,3.6494146825396827
282,78.0,29.941194527694524
283,90.0,77.06293237318236
284,5.0,20.605405844155847
285,1.0,50.794215728715706
286,91.0,71.96227272727273
287,31.0,13.362
288,11.0,9.522269536019536
289,45.0,46.27571428571429
290,75.0,68.23596153846154
291,86.0,66.38
292,12.0,33.9840753968254
293,43.0,73.2792380952381
294,18.0,48.43567857142856
295,53.0,52.09
296,8.0,28.600692973692986
297,0.0,66.74933333333334
298,78.0,74.85118181818183
299,29.0,34.25845454545455
300,45.0,47.600585770954176
301,34.0,19.955384615384613
302,60.0,81.39997105672104
303,33.0,51.98472725885226
304,43.0,77.80232647907647
305,20.0,29.648499999999995
306,83.0,61.22590361027861
307,60.0,10.869000000000002
308,28.0,40.4509246031746
309,67.0,32.373116397491394
310,1.0,11.054136363636362
311,26.0,33.214454545454544
312,31.0,36.966095238095235
313,86.0,62.77916666666666
314,76.0,91.28
315,1.0,51.18313258147083
316,71.0,58.40085714285714
317,43.0,39.23
318,1.0,2.344
319,80.0,83.15138744588744
320,76.0,56.595
321,75.0,76.11340404040405
322,42.0,35.02333333333333
323,64.0,79.23499999999999
324,46.0,24.26
325,94.0,77.80232647907647
326,74.0,51.98472725885226
327,83.0,20.526108585858584
328,74.0,76.45377777777779
329,0.0,38.29132244144744
330,52.0,40.4509246031746
331,25.0,45.243124310158365
332,35.0,33.78
333,0.0,29.26071611721612
334,23.0,40.63475793650793
335,65.0,79.38638095238099
336,81.0,84.98308730158732
337,0.0,3.999194444444445
338,1.0,13.69
339,50.0,45.1
340,0.0,51.98472725885226
341,10.0,10.57
342,43.0,34.22845454545455
343,0.0,21.47
344,0.0,17.608
345,1.0,51.98472725885226
346,0.0,4.25
347,66.0,58.13
348,20.0,41.020587079587074
349,90.0,71.61985966810967
350,87.0,81.39997105672104
351,0.0,52.513254689754696
352,37.0,46.83766666666667
353,94.0,87.94033333333331
354,38.0,19.72
355,0.0,9.7475
356,5.0,19.196648672964464
357,75.0,75.29033333333334
358,98.0,55.63306212088564
359,63.0,53.08152579609932
360,77.0,83.15138744588744
361,1.0,63.553024697524705
362,0.0,1.739
363,1.0,72.75683333333335
364,30.0,12.609333333333334
365,52.0,51.18313258147083
366,48.0,32.8047518037518
367,75.0,50.16675
368,1.0,81.39997105672104
369,62.0,16.275384615384613
370,56.0,66.5457380952381
371,7.0,29.594384615384616
372,49.0,50.05762301587302
373,82.0,75.74673737373739
374,20.0,12.24
375,24.0,29.631917293233087
376,8.0,29.793685299736385
377,43.0,66.85655128205127
378,49.0,41.66833333333334
379,0.0,11.764666666666669
380,66.0,76.62369155844155
381,49.0,41.18609523809524
382,0.0,60.65456827894329
383,23.0,23.00559523809524
384,62.0,48.371333333333354
385,50.0,49.11250123487625
386,17.0,35.67485252247753
387,39.0,50.7670322039072
388,35.0,4.832333333333333
389,94.0,79.16016666666665
390,1.0,27.525
391,63.0,76.88454545454546
392,47.0,49.18175
393,1.0,55.77771428571429
394,70.0,65.56
395,45.0,52.531777777777776
396,42.0,37.755
397,0.0,38.39442171717171
398,39.0,21.3775
399,30.0,60.53222827172827
400,74.0,52.24943495719965
401,62.0,44.94148421023422
402,1.0,28.66416666666667
403,0.0,8.954283882783884
404,1.0,7.188015873015874
405,0.0,6.571000000000001
406,44.0,13.1545
407,55.0,72.49798412698412
408,20.0,13.06
409,85.0,85.38333333333333
410,66.0,58.28892857142857
411,29.0,38.07166666666667
412,46.0,27.880714285714284
413,99.0,80.125
414,75.0,23.016678571428574
415,96.0,86.4171984126984
416,70.0,65.29414818514819
417,1.0,15.096666666666666
418,58.0,36.87614285714285
419,29.0,28.734545454545454
420,0.0,51.45099711399712
421,41.0,18.6875
422,90.0,77.29673115773114
423,0.0,9.846
424,27.0,26.300297619047615
425,0.0,18.026500000000002
426,42.0,28.808000000000003
427,82.0,53.632702741702744
428,62.0,45.22971428571429
429,40.0,23.016678571428574
430,1.0,25.026936507936508
431,65.0,73.12741391941391
432,82.0,73.6911111111111
433,98.0,68.94987435930085
434,44.0,47.29610029882397
435,19.0,37.09
436,15.0,11.223333333333334
437,0.0,51.46922222222222
438,66.0,74.62915079365077
439,65.0,73.61276984126982
440,0.0,70.20280952380952
441,83.0,69.35169408369407
442,36.0,80.125
443,62.0,20.040666666666667
444,82.0,75.46333333333332
445,96.0,44.31
446,31.0,48.94982142857143
447,26.0,9.357333333333333
448,70.0,69.08969408369407
449,82.0,68.94987435930085
450,0.0,5.78
451,78.0,76.96331746031746
452,23.0,30.91924999999999
453,17.0,80.125
454,46.0,47.29610029882397
455,63.0,62.872571428571426
456,1.0,73.670746031746
457,50.0,37.2675
458,1.0,23.615277777777774
459,41.0,53.632702741702744
460,47.0,58.70961904761904
461,14.0,11.519416666666666
462,0.0,53.431348191024654
463,33.0,44.183569416694425
464,94.0,73.61276984126982
465,76.0,62.22
466,75.0,84.50535353535354
467,33.0,43.31290043290044
468,97.0,62.58
469,75.0,74.26329365079366
470,52.0,47.29610029882397
471,0.0,5.020142857142857
472,53.0,62.22
473,91.0,88.89916666666666
474,1.0,25.87
475,80.0,81.43969227994225
476,52.0,23.016678571428574
477,50.0,52.24943495719965
478,0.0,6.35
479,1.0,37.884010822510824
480,74.0,72.61066666666667
481,0.0,52.24943495719965
482,70.0,72.45333333333333
483,29.0,24.57
484,35.0,36.098
485,1.0,47.07564686337055
486,0.0,16.016666666666666
487,0.0,9.428142857142857
488,28.0,57.564146464646456
489,70.0,72.49798412698412
490,74.0,73.26
491,0.0,52.24943495719965
492,39.0,58.150137806637815
493,55.0,44.57
494,31.0,33.216
495,54.0,51.92695238095237
496,34.0,40.03732142857143
497,72.0,67.75285714285715
498,49.0,22.760952380952382
499,69.0,39.903258685758686
500,0.0,12.655564435564436
501,31.0,35.43820440670441
502,58.0,40.44
503,37.0,44.96322222222223
504,40.0,39.459613997114005
505,83.0,74.13736507936507
506,0.0,74.99451823176824
507,93.0,69.42503083028083
508,1.0,15.644697274947273
509,66.0,13.799833333333334
510,70.0,73.151
511,0.0,12.519107142857143
512,71.0,46.27177345242477
513,76.0,54.94666666666666
514,88.0,55.59
515,17.0,30.395110195360193
516,69.0,73.07125
517,91.0,89.15980952380954
518,1.0,6.378511904761905
519,99.0,78.85111111111111
520,31.0,15.947142857142858
521,83.0,46.07820512820513
522,36.0,58.42030902430903
523,1.0,18.637619047619047
524,32.0,38.926404900654894
525,33.0,20.87645288045288
526,90.0,84.09153846153846
527,69.0,44.55001929211139
528,39.0,52.177225135975135
529,55.0,59.87125
530,61.0,52.407
531,29.0,58.75007875457875
532,55.0,49.24125
533,95.0,66.0875
534,48.0,58.42030902430903
535,75.0,81.60532634032633
536,34.0,21.63
537,76.0,40.80133333333333
538,70.0,72.59946969696969
539,76.0,67.56696792096791
540,58.0,73.82948252976814
541,30.0,14.056151098901095
542,0.0,14.838109307359309
543,47.0,74.79940476190477
544,35.0,50.632222222222225
545,50.0,42.03
546,1.0,23.763814324564322
547,58.0,44.55001929211139
548,83.0,86.0087836885337
549,0.0,66.69222513597514
550,27.0,34.46846153846154
551,75.0,76.76966666666665
552,45.0,26.835153846153844
553,25.0,6.52
554,74.0,46.27177345242477
555,83.0,29.08179087944219
556,81.0,70.53974511599512
557,81.0,73.90583333333333
558,34.0,46.27177345242477
559,0.0,28.85198912198912
560,74.0,63.01333333333333
561,0.0,19.17875
562,80.0,61.0775
563,34.0,46.27177345242477
564,21.0,20.82453674103674
565,1.0,18.432045454545456
566,84.0,65.76736904761906
567,86.0,84.98289285714287
568,0.0,46.27177345242477
569,82.0,70.20546969696969
570,58.0,37.30475912975913
571,1.0,70.64147619047618
572,1.0,18.13875
573,36.0,46.973903679653674
574,53.0,35.823495115995115
575,65.0,30.728428571428577
576,46.0,42.48208816183816
577,73.0,67.525
578,48.0,45.35183058608059
579,67.0,71.34483333333334
580,50.0,46.27177345242477
581,23.0,32.43395670995671
582,38.0,21.386051587301587
583,18.0,39.51389285714286
584,63.0,50.942410644910645
585,78.0,70.5348603896104
586,56.0,42.48208816183816
587,89.0,75.82512989787989
588,10.0,23.73598556998557
589,0.0,40.03732142857143
590,90.0,70.53974511599512
591,96.0,33.42
592,0.0,8.656583333333334
593,1.0,20.52
594,50.0,30.31538195138195
595,33.0,62.87076190476191
596,82.0,63.32847817460318
597,84.0,68.53357142857143
598,27.0,21.282793706293706
599,1.0,20.78128427128427
600,10.0,23.75
601,49.0,36.8
602,82.0,71.26847691197692
603,76.0,59.82933333333333
604,52.0,12.976872549019609
605,34.0,19.125048786181136
606,75.0,59.920112448825684
607,21.0,9.684957625707627
608,40.0,73.76120165945166
609,1.0,22.90386580086579
610,1.0,12.34
611,44.0,33.46088888888889
612,26.0,55.72878174603176
613,99.0,80.67852380952381
614,48.0,28.337191086691085
615,0.0,20.174711484593832
616,1.0,38.533755980861244
617,75.0,82.33614285714286
618,20.0,9.09
619,55.0,50.79
620,23.0,28.72607142857143
621,83.0,74.33147619047621
622,1.0,27.33154365079365
623,76.0,56.64166666666666
624,23.0,18.95
625,0.0,10.00087062937063
626,52.0,83.4443722943723
627,29.0,24.784444444444443
628,49.0,76.17857142857143
629,36.0,57.53192843267843
630,1.0,35.312100840336136
631,65.0,77.47278409090909
632,70.0,41.47404057054057
633,25.0,5.38
634,84.0,54.51175
635,20.0,7.59
636,35.0,26.88
637,92.0,70.355
638,0.0,17.390148462648465
639,88.0,63.5525
640,1.0,16.980482683982686
641,63.0,77.47
642,27.0,43.86
643,0.0,12.89
644,1.0,18.581912698412697
645,0.0,19.495833333333334
646,52.0,56.92166666666666
647,83.0,85.47890686274509
648,43.0,71.29414285714284
649,92.0,67.77959523809525
650,10.0,20.74906204906205
651,21.0,71.99504567491333
652,98.0,55.460083333333344
653,50.0,68.4425
654,83.0,21.035017149517152
655,27.0,26.201176470588234
656,90.0,74.3816746031746
657,1.0,36.14952380952381
658,90.0,79.1133143939394
659,75.0,40.20933333333333
660,45.0,62.10915476190476
661,0.0,6.85
662,78.0,61.9927802915179
663,80.0,63.44047619047618
664,0.0,14.928488095238095
665,44.0,16.79148015873016
666,18.0,35.72079761904762
667,0.0,34.22855921855922
668,43.0,79.56
669,34.0,49.049691099643454
670,27.0,35.04909090909091
671,76.0,53.515
672,70.0,61.00523809523809
673,46.0,39.77551492380169
674,0.0,5.899571428571429
675,75.0,71.07
676,42.0,39.07
677,1.0,22.213846153846152
678,90.0,84.69
679,1.0,19.814290820290818
680,0.0,15.93
681,63.0,76.902
682,81.0,74.3816746031746
683,41.0,23.269080483242245
684,42.0,34.55150793650793
685,34.0,49.049691099643454
686,87.0,72.47196423257682
687,20.0,17.676035714285714
688,69.0,68.17599999999999
689,61.0,63.26031746031745
690,52.0,46.59204098352629
691,70.0,68.84
692,83.0,67.49607142857143
693,61.0,52.8025
694,73.0,61.596666666666664
695,50.0,57.759444444444455
696,0.0,34.56977655170767
697,38.0,17.233333333333334
698,0.0,4.36625
699,33.0,43.86845539183037
700,31.0,38.04905167055166
701,0.0,17.144586996336997
702,0.0,24.769455627705625
703,24.0,75.07151587301588
704,80.0,76.21666666666665
705,20.0,42.68
706,39.0,39.729523809523805
707,25.0,10.6
708,54.0,52.70149999999999
709,75.0,57.759444444444455
710,90.0,80.46941641691642
711,75.0,71.85
712,66.0,60.97216666666666
713,70.0,72.28714285714287
714,1.0,79.44416666666666
715,86.0,65.38
716,51.0,46.776196078431376
717,89.0,73.66768511717042
718,0.0,19.06714643689644
719,31.0,35.89166666666667
720,73.0,45.998309523809525
721,67.0,72.94291369741369
722,0.0,29.164670705111885
723,60.0,45.210543641128396
724,1.0,27.164285714285715
725,1.0,52.19416666666667
726,60.0,14.433583333333333
727,62.0,84.71766666666666
728,86.0,84.76802380952383
729,98.0,59.76089393939394
730,62.0,49.72366666666667
731,55.0,45.35
732,48.0,49.267699898141075
733,0.0,10.86
734,91.0,81.2256111111111
735,65.0,53.22541144966146
736,89.0,69.18202380952381
737,74.0,74.22166666666666
738,31.0,41.11358974358975
739,69.0,44.445255594079114
740,39.0,48.18908069381599
741,46.0,43.86845539183037
742,39.0,28.61045562770563
743,56.0,43.86845539183037
744,1.0,12.788790376290379
745,81.0,50.68499206349206
746,1.0,36.98467132867133
747,39.0,58.87761111111111
748,92.0,66.91583333333332
749,1.0,37.90467070511188
750,49.0,70.32889393939395
751,86.0,65.00016666666669
752,31.0,43.66
753,67.0,34.07235805860805
754,50.0,73.94
755,23.0,47.004088827838835
756,80.0,84.54545634920636
757,98.0,67.36119155844156
758,65.0,78.00142857142856
759,0.0,26.629086945734002
760,8.0,23.416891774891777
761,51.0,91.03772727272728
762,1.0,35.135416666666664
763,67.0,68.5855
764,0.0,42.42666025641025
765,45.0,28.51
766,20.0,34.029858058608056
767,56.0,66.87747222222224
768,83.0,79.76971428571427
769,0.0,7.281464285714286
770,78.0,34.84780579800317
771,55.0,79.76971428571427
772,0.0,74.81901587301587
773,0.0,2.46
774,98.0,75.10933333333334
775,38.0,46.30230194805195
776,68.0,64.88666666666667
777,1.0,21.08033333333334
778,82.0,78.40838095238097
779,76.0,75.93
780,90.0,73.0240396825397
781,0.0,73.49066666666667
782,23.0,30.905666666666665
783,83.0,85.00266908091908
784,55.0,45.210543641128396
785,30.0,13.271913752913754
786,58.0,47.05
787,17.0,66.38780952380952
788,45.0,50.828591575091565
789,69.0,79.33497619047618
790,47.0,75.25388095238094
791,67.0,84.54545634920636
792,69.0,45.09993988527813
793,43.0,22.0
794,44.0,35.90916666666667
795,18.0,14.120489177489178
796,70.0,63.11344741532977
797,50.0,34.59
798,83.0,70.35344444444446
799,1.0,32.20219696969697
800,65.0,74.02912121212121
801,40.0,41.505250000000004
802,1.0,12.235629148629148
803,66.0,64.42
804,74.0,64.01083333333332
805,1.0,70.4334761904762
806,30.0,64.27953685366921
807,82.0,62.25243953268953
808,1.0,49.87790329115329
809,38.0,28.001398046398048
810,26.0,28.95133333333333
811,47.0,72.694
812,15.0,5.382727272727273
813,74.0,43.60964855435168
814,86.0,83.226
815,98.0,49.91605760089584
816,42.0,36.49
817,96.0,45.09993988527813
818,61.0,49.87790329115329
819,76.0,88.6451111111111
820,14.0,18.697514263514265
821,34.0,16.5975
822,82.0,67.83991522366522
823,25.0,49.87790329115329
824,65.0,49.266258297258304
825,0.0,13.12
826,31.0,41.9
827,54.0,53.9922619047619
828,0.0,28.31
829,86.0,68.51216666666666
830,49.0,40.835
831,43.0,64.8247619047619
832,89.0,68.89189141414141
833,1.0,31.40439224664225
834,0.0,5.67
835,1.0,45.09993988527813
836,11.0,22.973927988677993
837,1.0,14.580303660391897
838,25.0,26.87
839,74.0,28.432
840,61.0,54.432753246753244
841,46.0,49.87790329115329
842,0.0,15.571392857142857
843,52.0,55.65833333333333
844,18.0,45.03931493506493
845,74.0,70.82876623376623
846,1.0,41.693821428571425
847,53.0,30.164363636363635
848,25.0,40.547435897435896
849,70.0,72.03059343434343
850,68.0,52.67
851,90.0,90.0052380952381
852,34.0,21.42
853,82.0,73.92
854,39.0,47.97600274725275
855,8.0,26.862836219336216
856,63.0,69.75166666666667
857,45.0,45.66
858,49.0,25.17
859,23.0,22.671944444444442
860,78.0,79.77144444444446
861,36.0,69.25398809523807
862,78.0,65.4325
863,23.0,28.696079365079363
864,0.0,9.505833333333333
