,Yields,Predicted Yields
0,61.0,57.14303905353907
1,69.0,31.792515057903923
2,0.0,16.17353129550189
3,79.0,57.72762962962962
4,17.0,58.722661518048554
5,77.0,31.792515057903923
6,88.0,67.10277777777776
7,44.0,30.40338190077896
8,71.0,76.750835978836
9,0.0,12.785973152578418
10,51.0,82.81433109483108
11,41.0,45.148820105820086
12,29.0,15.983617637522435
13,90.0,37.657822973322965
14,10.0,44.59423742923743
15,92.0,45.59723877578924
16,58.0,67.42303764753767
17,97.0,91.61709451659448
18,70.0,77.17704232804232
19,35.0,40.75192258423838
20,19.0,66.33447648205878
21,8.0,17.787378306878313
22,85.0,83.8826382876383
23,1.0,34.01767662475124
24,88.0,67.79424074074072
25,30.0,9.782286935286937
26,47.0,49.64785162549868
27,96.0,67.98674025974024
28,10.0,45.20216845463906
29,30.0,57.3741005291005
30,28.0,64.7778386243386
31,87.0,57.76305291005294
32,54.0,74.30562890812892
33,60.0,61.404969488887446
34,90.0,71.83795238095236
35,63.0,69.57394612794613
36,1.0,21.950943453061104
37,77.0,75.54975204425205
38,14.0,17.47800978650979
39,96.0,62.835188293818305
40,74.0,72.9454031339031
41,80.0,62.835188293818305
42,31.0,31.792515057903923
43,1.0,39.042850980403614
44,45.0,39.414641367891385
45,49.0,68.21454232804234
46,53.0,73.0472433862434
47,38.0,32.551148370148375
48,86.0,58.033958421067716
49,43.0,44.15701507966862
50,26.0,23.996587153587154
51,1.0,29.612652717652715
52,96.0,31.792515057903923
53,45.0,34.12045023495023
54,73.0,68.63660846560846
55,93.0,83.1263645243645
56,99.0,79.19125925925928
57,62.0,39.414641367891385
58,11.0,14.910015873015869
59,83.0,79.19125925925928
60,85.0,74.19515608465609
61,80.0,53.207894783865385
62,86.0,72.53896877196875
63,63.0,54.035826166202305
64,35.0,48.46544639376218
65,71.0,68.90895718407792
66,0.0,4.298066396566395
67,8.0,32.427703943478775
68,45.0,60.31608273208272
69,77.0,51.43233211233211
70,78.0,64.52565904384971
71,76.0,16.853882802382806
72,1.0,22.049332341949995
73,80.0,66.84418113851343
74,73.0,59.817358271358295
75,27.0,35.746303878783756
76,80.0,81.11603174603178
77,83.0,58.4049126984127
78,99.0,61.934310337810345
79,17.0,45.59723877578924
80,20.0,30.725231766284395
81,1.0,31.739036209610827
82,95.0,83.86752910052911
83,90.0,66.64974950974953
84,18.0,26.380308802308793
85,0.0,57.14303905353907
86,73.0,56.48156489262371
87,0.0,20.072938154438166
88,1.0,56.19754006886361
89,40.0,53.680931216931214
90,61.0,52.40673434655012
91,72.0,75.25438888888888
92,80.0,81.41968253968255
93,94.0,80.38074962074963
94,95.0,70.39352436561259
95,86.0,70.33524603174605
96,0.0,80.38074962074963
97,82.0,39.414641367891385
98,70.0,79.91292111592111
99,37.0,56.27094949494949
100,95.0,45.59723877578924
101,91.0,79.19125925925928
102,33.0,56.39108338937753
103,52.0,49.64785162549868
104,70.0,61.755385069030055
105,95.0,80.47122222222222
106,56.0,62.36786359936363
107,96.0,80.57926190476192
108,52.0,45.18704232804232
109,86.0,71.07902068302069
110,17.0,31.792515057903923
111,99.0,57.02246584896584
112,58.0,54.035826166202305
113,53.0,61.58775396825395
114,65.0,39.414641367891385
115,41.0,39.414641367891385
116,15.0,21.49272123083888
117,58.0,64.45714741627458
118,0.0,33.340398846973464
119,65.0,83.6112041107041
120,94.0,62.36786359936363
121,40.0,16.8444292113402
122,50.0,54.035826166202305
123,89.0,78.2763148148148
124,79.0,85.59367460317459
125,75.0,57.14303905353907
126,89.0,63.9045686905687
127,76.0,75.53484223184225
128,0.0,56.19754006886361
129,1.0,55.359580010403555
130,20.0,38.553555433455415
131,7.0,80.38074962074963
132,68.0,49.64785162549868
133,76.0,68.12341847041846
134,33.0,61.33745299145299
135,1.0,28.54990636945899
136,70.0,56.61033790283791
137,73.0,67.47984056684062
138,50.0,38.73502767602767
139,12.0,36.81909014406073
140,0.0,30.192606597106604
141,58.0,81.2445638990639
142,75.0,74.45008994708995
143,30.0,58.74206806156808
144,25.0,10.924006512006512
145,77.0,58.03503287453288
146,70.0,32.427703943478775
147,34.0,30.725231766284395
148,0.0,56.19754006886361
149,39.0,38.553555433455415
150,50.0,66.05544444444443
151,40.0,59.16035035007941
152,10.0,22.136213294330943
153,71.0,64.21331216931218
154,45.0,47.253930883930884
155,80.0,81.25450264550264
156,70.0,62.9392065157065
157,83.0,39.414641367891385
158,78.0,64.99980952380953
159,98.0,32.2192293077293
160,0.0,1.6416281385281382
161,60.0,43.37005148555147
162,81.0,75.01478571428572
163,49.0,63.40698023653904
164,54.0,70.91412842712843
165,17.0,45.00343864678076
166,97.0,82.51869047619044
167,10.0,43.719200200670805
168,65.0,62.13633610137712
169,25.0,32.427703943478775
170,95.0,54.915941928441924
171,47.0,21.85733234194999
172,60.0,62.515574186534735
173,43.0,65.90648097871626
174,86.0,59.502952380952365
175,78.0,49.55515343915341
176,70.0,64.33609523809524
177,97.0,69.86679128279128
178,60.0,61.755385069030055
179,74.0,65.60794973544975
180,90.0,92.01176118326116
181,0.0,13.493941246070403
182,0.0,45.00343864678076
183,37.0,63.18928182326785
184,89.0,51.04527818477818
185,85.0,75.58413492063491
186,77.0,75.40615608465609
187,69.0,34.08267662475124
188,89.0,80.52969332212909
189,73.0,79.79016931216933
190,82.0,81.81248148148151
191,98.0,61.755385069030055
192,27.0,40.39863804713805
193,70.0,64.3547619047619
194,50.0,61.50833333333334
195,25.0,42.10690476190476
196,84.0,62.97595238095238
197,35.0,47.09187675070028
198,23.0,33.42118293471235
199,90.0,90.51833333333333
200,0.0,28.60571428571428
201,64.0,58.99486673414306
202,0.0,70.70238095238095
203,30.0,67.98416666666665
204,84.0,43.98484211866565
205,0.0,28.063655788655787
206,64.0,64.33666666666666
207,61.0,44.92879742806214
208,92.0,62.71833333333334
209,56.0,64.33666666666666
210,85.0,85.82142857142857
211,1.0,4.468888888888889
212,0.0,46.06619047619047
213,23.0,37.2447668997669
214,45.0,38.92371184371184
215,8.0,41.47927960927961
216,86.0,78.91095238095238
217,30.0,12.029523809523809
218,72.0,58.29833333333333
219,1.0,13.698888888888888
220,91.0,75.03982683982683
221,58.0,62.811747076023394
222,88.0,77.70677156177156
223,37.0,41.156568986568985
224,54.0,51.07333333333333
225,74.0,44.49499999999999
226,90.0,86.07809523809523
