,Yields,Predicted Yields
0,54.0,47.995
1,80.0,82.48833333333332
2,1.0,5.924903846153846
3,45.0,40.334761904761905
4,64.0,72.33723429348429
5,39.0,25.757358669108672
6,85.0,65.92942857142857
7,0.0,10.833714285714287
8,86.0,80.02
9,66.0,72.34978174603174
10,88.0,60.45047619047618
11,98.0,74.4545
12,50.0,43.10857142857143
13,0.0,2.61
14,99.0,71.69
15,86.0,89.56333333333332
16,81.0,55.70007237207237
17,40.0,44.3075
18,1.0,57.52505696350432
19,85.0,63.34868545343544
20,33.0,52.95456737706737
21,65.0,76.60626551226551
22,0.0,57.564353174603184
23,1.0,71.7461388888889
24,93.0,68.7126150793651
25,83.0,72.29366666666668
26,89.0,66.90047222222222
27,0.0,18.86394047619048
28,63.0,79.05861904761905
29,64.0,50.431424242424235
30,20.0,27.40002380952381
31,34.0,32.14
32,91.0,89.8573095238095
33,80.0,84.65
34,75.0,57.875555555555565
35,64.0,79.19266666666667
36,30.0,13.623095238095239
37,76.0,49.83666666666667
38,85.0,86.25
39,17.0,54.66883333333334
40,82.0,81.32866666666666
41,1.0,24.545559523809526
42,52.0,54.220000000000006
43,29.0,29.79017063492064
44,46.0,68.7126150793651
45,19.0,72.03382142857143
46,64.0,77.15099747474746
47,0.0,24.18
48,69.0,71.44633333333334
49,40.0,34.74606746031745
50,78.0,67.53790476190477
51,34.0,49.20428910893886
52,49.0,70.01224062049064
53,93.0,43.6677803030303
54,85.0,35.2925
55,35.0,54.05
56,69.0,76.44755555555555
57,0.0,25.329922619047622
58,88.0,66.78
59,38.0,22.419257936507933
60,90.0,86.92
61,83.0,77.71600000000001
62,58.0,57.35
63,73.0,75.35357142857143
64,73.0,53.55
65,77.0,69.94113888888889
66,88.0,82.46666666666668
67,78.0,67.49333333333333
68,18.0,28.90522086311521
69,0.0,57.04607661782662
70,27.0,25.892545454545452
71,71.0,64.33333333333333
72,27.0,43.36976190476191
73,35.0,16.305
74,98.0,57.04607661782662
75,81.0,74.175
76,44.0,22.340912698412694
77,72.0,64.48899999999999
78,50.0,66.58282634032635
79,45.0,54.13359082584083
80,39.0,16.969
81,83.0,70.77
82,33.0,49.20428910893886
83,0.0,39.34
84,43.0,56.47518492618492
85,85.0,79.88666666666667
86,0.0,5.61
87,0.0,30.116308025308026
88,0.0,58.01773412698413
89,72.0,66.375
90,66.0,55.81
91,63.0,67.98014135864136
92,94.0,77.0955
93,86.0,92.98
94,85.0,54.28190995115996
95,72.0,69.54833333333333
96,75.0,59.315091269841275
97,0.0,45.30080596523359
98,73.0,55.08
99,4.0,14.951428571428572
100,1.0,33.21364285714285
101,40.0,44.61933333333334
102,58.0,45.999968253968255
103,0.0,4.3238082750582745
104,31.0,41.25
105,23.0,28.88333333333333
106,85.0,80.71
107,1.0,24.063590187590183
108,91.0,81.2
109,42.0,75.98333333333333
110,47.0,52.76333333333334
111,44.0,11.155507936507936
112,83.0,52.053999999999995
113,18.0,32.91588095238096
114,36.0,46.89875
115,90.0,64.92253318903319
116,56.0,72.24737935018199
117,87.0,63.95833333333333
118,25.0,52.95456737706737
119,7.0,28.071398601398606
120,14.0,16.494116522366525
121,89.0,51.339344877344864
122,92.0,72.33723429348429
123,29.0,64.67575649350648
124,93.0,75.21900000000001
125,91.0,82.935
126,77.0,40.01
127,43.0,49.546471861471865
128,98.0,81.25250252525254
129,1.0,14.85
130,52.0,34.74606746031745
131,98.0,71.24103030303031
132,17.0,32.27555648591175
133,94.0,86.27
134,1.0,52.95456737706737
135,37.0,56.20197619047619
136,33.0,42.190585705960714
137,51.0,27.772999999999996
138,81.0,75.14607936507937
139,70.0,68.05
140,25.0,27.838333333333335
141,83.0,64.29142857142857
142,75.0,59.547543650793656
143,49.0,70.54663634318898
144,18.0,22.256761904761905
145,75.0,67.63685425685425
146,31.0,68.51701439569203
147,92.0,81.34526984126984
148,79.0,65.42
149,84.0,87.50066666666666
150,51.0,74.50333333333334
151,0.0,74.62583333333333
152,84.0,78.89283333333333
153,0.0,35.56
154,67.0,72.806
155,25.0,35.22
156,1.0,57.52505696350432
157,25.0,38.47857142857143
158,61.0,50.8
159,72.0,72.33723429348429
160,25.0,9.19
161,30.0,48.89699467199467
162,63.0,54.63894710114447
163,80.0,87.95825
164,10.0,30.21561699566343
165,0.0,17.923580586080586
166,40.0,44.635666666666665
167,78.0,53.71
168,83.0,76.46333333333332
169,1.0,14.725997835497836
170,63.0,74.379
171,97.0,55.975262550315186
172,78.0,76.3683943001443
173,75.0,72.29366666666668
174,96.0,79.61
175,49.0,41.09
176,51.0,68.87166666666666
177,24.0,26.70764438339438
178,30.0,10.686466588966589
179,78.0,46.343053030303025
180,74.0,79.02783333333333
181,86.0,83.79
182,89.0,70.32108297258297
183,65.0,76.0685
184,36.0,45.52006349206349
185,85.0,78.14
186,58.0,72.5967342934843
187,75.0,73.178
188,73.0,71.0835357142857
189,0.0,44.558257936507935
190,70.0,73.72666666666667
191,98.0,72.03382142857143
192,65.0,72.91336835386836
