,Yields,Baseline,Predicted Yields,Origin,Coupling Partner
397,31.0,38.68284789644013,53.42961718278281,optimization,1-ethynyl-4-methylbenzene
398,0.0,38.68284789644013,15.294500000000001,optimization,Nitrobenzene
399,49.0,38.68284789644013,62.46122275776339,optimization,1-ethynyl-4-methylbenzene
400,33.0,38.68284789644013,44.974438672438666,optimization,Acetophenone
401,88.0,38.68284789644013,43.4865,optimization,Nitrobenzene
402,50.0,38.68284789644013,67.24373658286159,optimization,Acetophenone
403,44.0,38.68284789644013,33.981987956487956,optimization,Phenylacetylene
404,75.0,38.68284789644013,48.732254467754466,optimization,Acetophenone
405,1.0,38.68284789644013,13.29,optimization,Nitrobenzene
406,1.0,38.68284789644013,27.411357142857142,optimization,Nitrobenzene
407,36.0,38.68284789644013,44.974438672438666,optimization,Acetophenone
408,72.0,38.68284789644013,60.75288888888888,optimization,Nitrobenzene
409,69.0,38.68284789644013,70.7454077501446,optimization,1-ethynyl-4-methylbenzene
410,49.0,38.68284789644013,38.19817857142858,optimization,Acetophenone
411,28.0,38.68284789644013,55.001830808080804,optimization,Nitrobenzene
412,52.0,38.68284789644013,14.379333333333332,optimization,Acetophenone
413,0.0,38.68284789644013,28.07,optimization,Acetophenone
414,86.0,38.68284789644013,84.08658333333337,optimization,Phenylacetylene
415,49.0,38.68284789644013,13.043500000000002,optimization,Acetophenone
416,23.0,38.68284789644013,30.462712121212125,optimization,Acetophenone
417,23.0,38.68284789644013,42.48842857142858,optimization,Nitrobenzene
418,62.0,38.68284789644013,42.048666666666676,optimization,Acetophenone
419,0.0,38.68284789644013,10.372222222222222,optimization,Acetophenone
420,98.0,38.68284789644013,57.96007936507935,optimization,Nitrobenzene
421,42.0,38.68284789644013,23.945454545454545,optimization,Phenylacetylene
422,20.0,38.68284789644013,41.74118398268398,optimization,Acetophenone
423,24.0,38.68284789644013,24.081398136091636,optimization,1-ethynyl-4-methylbenzene
424,70.0,38.68284789644013,59.91288888888889,optimization,Nitrobenzene
425,69.0,38.68284789644013,40.26173800468537,optimization,1-ethynyl-4-methylbenzene
426,30.0,38.68284789644013,61.41432690920192,optimization,Acetophenone
427,42.0,38.68284789644013,34.29333333333334,optimization,Nitrobenzene
428,49.0,38.68284789644013,44.974438672438666,optimization,Acetophenone
429,62.0,38.68284789644013,47.006,optimization,Acetophenone
430,53.0,38.68284789644013,58.44666666666666,optimization,Nitrobenzene
431,82.0,38.68284789644013,78.25191666666667,optimization,Phenylacetylene
432,53.0,38.68284789644013,63.14583333333333,optimization,Nitrobenzene
433,50.0,38.68284789644013,41.8,optimization,Nitrobenzene
434,38.0,38.68284789644013,15.71,optimization,phenylacetylene
435,51.0,38.68284789644013,45.24445238095238,optimization,1-ethynyl-4-methoxybenzene
436,38.0,38.68284789644013,39.257019993895,optimization,Acetophenone
437,26.0,38.68284789644013,69.89474999999999,optimization,Phenylacetylene
438,31.0,38.68284789644013,41.83929267954268,optimization,1-ethynyl-4-methylbenzene
439,82.0,38.68284789644013,63.09865589965589,optimization,1-ethynyl-4-methylbenzene
440,80.0,38.68284789644013,61.6669761904762,optimization,phenylacetylene
441,20.0,38.68284789644013,14.08,optimization,Acetophenone
442,1.0,38.68284789644013,24.714539155289152,optimization,1-ethynyl-4-methylbenzene
443,0.0,38.68284789644013,12.105496253746255,optimization,1-ethynyl-4-methylbenzene
444,43.0,38.68284789644013,78.4345119047619,optimization,Phenylacetylene
445,48.0,38.68284789644013,43.75587713675214,optimization,Acetophenone
446,49.0,38.68284789644013,25.3525,optimization,Acetophenone
447,1.0,38.68284789644013,73.23686363636364,optimization,Nitrobenzene
448,0.0,38.68284789644013,32.206833333333336,optimization,Phenylacetylene
449,0.0,38.68284789644013,15.261500000000002,optimization,Acetophenone
450,96.0,38.68284789644013,41.83929267954268,optimization,1-ethynyl-4-methylbenzene
451,58.0,38.68284789644013,41.83929267954268,optimization,1-ethynyl-4-methylbenzene
452,40.0,38.68284789644013,39.463249999999995,optimization,Acetophenone
453,1.0,38.68284789644013,19.537814213564214,optimization,1-ethynyl-4-methylbenzene
454,0.0,38.68284789644013,51.535978077478084,optimization,Acetophenone
455,67.0,38.68284789644013,38.54582467532468,optimization,Acetophenone
456,38.0,38.68284789644013,27.100499999999997,optimization,Acetophenone
457,46.0,38.68284789644013,27.945500000000003,optimization,Nitrobenzene
458,42.0,38.68284789644013,13.73,optimization,Phenylacetylene
459,23.0,38.68284789644013,19.547833333333333,optimization,Nitrobenzene
460,63.0,38.68284789644013,41.15459787434787,optimization,1-ethynyl-4-methoxybenzene
461,60.0,38.68284789644013,19.868499999999997,optimization,Acetophenone
462,0.0,38.68284789644013,40.311442141192146,optimization,Acetophenone
463,80.0,38.68284789644013,71.605,optimization,Nitrobenzene
464,0.0,38.68284789644013,5.516920301920301,optimization,Acetophenone
465,61.0,38.68284789644013,43.75587713675214,optimization,Acetophenone
466,25.0,38.68284789644013,43.75587713675214,optimization,Acetophenone
467,98.0,38.68284789644013,71.21833333333333,optimization,Nitrobenzene
468,1.0,38.68284789644013,3.695,optimization,Acetophenone
469,26.0,38.68284789644013,29.270166666666668,optimization,Phenylacetylene
470,1.0,38.68284789644013,23.186285853035855,optimization,1-ethynyl-4-methylbenzene
471,75.0,38.68284789644013,39.463249999999995,optimization,Acetophenone
472,17.0,38.68284789644013,72.671,optimization,Nitrobenzene
473,78.0,38.68284789644013,39.54473817848818,optimization,Acetophenone
474,52.0,38.68284789644013,28.574165223665222,optimization,1-ethynyl-4-methylbenzene
475,41.0,38.68284789644013,24.182488622488627,optimization,Acetophenone
476,0.0,38.68284789644013,10.189666666666668,optimization,Nitrobenzene
477,55.0,38.68284789644013,42.41478571428572,optimization,phenylacetylene
478,48.0,38.68284789644013,26.765344322344326,optimization,Acetophenone
479,58.0,38.68284789644013,21.274250000000002,optimization,Nitrobenzene
480,95.0,38.68284789644013,80.18491366966369,optimization,Nitrobenzene
481,8.0,38.68284789644013,26.951690281940287,optimization,Acetophenone
482,85.0,38.68284789644013,84.37,optimization,Phenylacetylene
483,1.0,38.68284789644013,39.463249999999995,optimization,Acetophenone
484,49.0,38.68284789644013,54.36414610389611,optimization,Acetophenone
485,1.0,38.68284789644013,14.47,optimization,Acetophenone
486,56.0,38.68284789644013,63.082833333333326,optimization,Phenylacetylene
487,68.0,38.68284789644013,52.77875,optimization,Nitrobenzene
488,1.0,38.68284789644013,22.4525,optimization,Acetophenone
489,20.0,38.68284789644013,14.68,optimization,Acetophenone
490,98.0,38.68284789644013,68.32585334110333,optimization,Acetophenone
491,23.0,38.68284789644013,25.96,optimization,Acetophenone
492,20.0,38.68284789644013,40.197305708180714,optimization,Acetophenone
493,27.0,38.68284789644013,42.74083333333334,optimization,Nitrobenzene
494,86.0,38.68284789644013,84.37,optimization,Phenylacetylene
495,42.0,38.68284789644013,37.73666666666667,optimization,Nitrobenzene
496,40.0,38.68284789644013,18.945376984126984,optimization,Nitrobenzene
497,29.0,38.68284789644013,58.15882142857143,optimization,Nitrobenzene
498,80.0,38.68284789644013,69.06271284271284,optimization,phenylacetylene
499,86.0,38.68284789644013,82.23083333333332,optimization,Phenylacetylene
500,0.0,38.68284789644013,2.01,optimization,Acetophenone
501,86.0,38.68284789644013,82.23083333333332,optimization,Phenylacetylene
502,31.0,38.68284789644013,45.083010487061955,optimization,1-ethynyl-4-methylbenzene
503,56.0,38.68284789644013,82.23083333333332,optimization,Phenylacetylene
504,17.0,38.68284789644013,68.66833333333334,optimization,Nitrobenzene
505,0.0,38.68284789644013,19.40890476190476,optimization,Phenylacetylene
506,1.0,38.68284789644013,45.75370264702617,optimization,1-ethynyl-4-methylbenzene
507,70.0,38.68284789644013,70.7,optimization,Nitrobenzene
508,8.0,38.68284789644013,23.222693473193473,optimization,Acetophenone
509,0.0,38.68284789644013,61.063988361311914,optimization,1-ethynyl-4-methylbenzene
510,63.0,38.68284789644013,46.35112607735401,optimization,1-ethynyl-4-methoxybenzene
511,39.0,38.68284789644013,45.91951960784314,optimization,1-ethynyl-4-methylbenzene
512,1.0,38.68284789644013,41.731524075597605,optimization,1-ethynyl-4-methylbenzene
513,55.0,38.68284789644013,79.71599999999997,optimization,phenylacetylene
514,98.0,38.68284789644013,66.66666666666666,optimization,Nitrobenzene
515,76.0,38.68284789644013,55.83,optimization,Nitrobenzene
516,0.0,38.68284789644013,4.2,optimization,Acetophenone
517,20.0,38.68284789644013,43.188,optimization,Nitrobenzene
518,45.0,38.68284789644013,43.13208333333333,optimization,Acetophenone
519,38.0,38.68284789644013,23.10333333333333,optimization,phenylacetylene
520,0.0,38.68284789644013,26.511757575757574,optimization,Acetophenone
521,53.0,38.68284789644013,75.29,optimization,Nitrobenzene
522,83.0,38.68284789644013,79.71599999999997,optimization,phenylacetylene
523,0.0,38.68284789644013,27.037141636141637,optimization,Acetophenone
524,38.0,38.68284789644013,25.995272227772226,optimization,Acetophenone
525,0.0,38.68284789644013,29.103345238095233,optimization,Acetophenone
526,1.0,38.68284789644013,19.138123896528306,optimization,1-ethynyl-4-methylbenzene
527,65.0,38.68284789644013,53.31270202020204,optimization,Acetophenone
528,42.0,38.68284789644013,44.45,optimization,Nitrobenzene
529,0.0,38.68284789644013,22.8075,optimization,Nitrobenzene
530,0.0,38.68284789644013,4.35,optimization,Acetophenone
531,64.0,38.68284789644013,64.34542857142857,optimization,Phenylacetylene
532,0.0,38.68284789644013,7.753213203463205,optimization,Acetophenone
533,50.0,38.68284789644013,47.0,optimization,Nitrobenzene
534,0.0,38.68284789644013,1.5982857142857143,optimization,Acetophenone
535,93.0,38.68284789644013,64.34542857142857,optimization,Phenylacetylene
536,1.0,38.68284789644013,14.484761904761903,optimization,Acetophenone
537,17.0,38.68284789644013,27.20565367965368,optimization,1-ethynyl-4-methylbenzene
538,82.0,38.68284789644013,50.70430591630593,optimization,Acetophenone
539,0.0,38.68284789644013,40.33148412698412,optimization,Acetophenone
540,25.0,38.68284789644013,21.245,optimization,Acetophenone
541,77.0,38.68284789644013,45.083010487061955,optimization,1-ethynyl-4-methylbenzene
542,0.0,38.68284789644013,57.836653679653665,optimization,Acetophenone
543,39.0,38.68284789644013,57.59643956043956,optimization,Nitrobenzene
544,0.0,38.68284789644013,15.391287934287934,optimization,Acetophenone
545,0.0,38.68284789644013,28.0,optimization,Acetophenone
546,1.0,38.68284789644013,18.57785714285714,optimization,Acetophenone
547,31.0,38.68284789644013,25.139779553779555,optimization,Acetophenone
548,27.0,38.68284789644013,40.49,optimization,Nitrobenzene
549,25.0,38.68284789644013,46.23363111316789,optimization,Acetophenone
550,72.0,38.68284789644013,71.27445496170498,optimization,Acetophenone
551,30.0,38.68284789644013,59.424254329004334,optimization,Acetophenone
552,0.0,38.68284789644013,12.038908496732027,optimization,1-ethynyl-4-methylbenzene
553,31.0,38.68284789644013,25.285999999999998,optimization,Acetophenone
554,92.0,38.68284789644013,71.27445496170498,optimization,Acetophenone
555,33.0,38.68284789644013,44.071950121773654,optimization,1-ethynyl-4-methylbenzene
556,75.0,38.68284789644013,55.0338593073593,optimization,Nitrobenzene
557,65.0,38.68284789644013,68.32558333333331,optimization,phenylacetylene
558,51.0,38.68284789644013,46.00355555555556,optimization,1-ethynyl-4-methoxybenzene
559,38.0,38.68284789644013,22.98,optimization,phenylacetylene
560,80.0,38.68284789644013,71.27680519480518,optimization,phenylacetylene
561,33.0,38.68284789644013,50.40630339105339,optimization,Acetophenone
562,65.0,38.68284789644013,54.16551973026974,optimization,Acetophenone
563,1.0,38.68284789644013,50.40630339105339,optimization,Acetophenone
564,1.0,38.68284789644013,28.18221428571429,optimization,Acetophenone
565,85.0,38.68284789644013,83.10333333333332,optimization,Phenylacetylene
566,26.0,38.68284789644013,65.01285714285713,optimization,Phenylacetylene
567,50.0,38.68284789644013,70.57429656454656,optimization,Acetophenone
568,98.0,38.68284789644013,55.21084620934623,optimization,phenylacetylene
569,0.0,38.68284789644013,14.773202020202021,optimization,Acetophenone
570,52.0,38.68284789644013,9.915547619047619,optimization,Acetophenone
571,0.0,38.68284789644013,25.037057414807414,optimization,1-ethynyl-4-methylbenzene
572,30.0,38.68284789644013,6.725,optimization,Acetophenone
573,56.0,38.68284789644013,82.18,optimization,Phenylacetylene
574,1.0,38.68284789644013,29.29721428571429,optimization,Acetophenone
575,55.0,38.68284789644013,81.02419047619046,optimization,phenylacetylene
576,45.0,38.68284789644013,45.62166666666666,optimization,Nitrobenzene
577,67.0,38.68284789644013,83.62766650016653,optimization,Nitrobenzene
578,88.0,38.68284789644013,58.508666666666656,optimization,Nitrobenzene
579,1.0,38.68284789644013,51.82595415695417,optimization,1-ethynyl-4-methylbenzene
580,47.0,38.68284789644013,39.54380952380952,optimization,phenylacetylene
581,65.0,38.68284789644013,75.63402380952381,optimization,Phenylacetylene
582,44.0,38.68284789644013,51.82595415695417,optimization,1-ethynyl-4-methylbenzene
583,1.0,38.68284789644013,38.03672727272727,optimization,Acetophenone
584,64.0,38.68284789644013,75.63402380952381,optimization,Phenylacetylene
585,43.0,38.68284789644013,67.98819047619048,optimization,phenylacetylene
586,52.0,38.68284789644013,51.82595415695417,optimization,1-ethynyl-4-methylbenzene
587,31.0,38.68284789644013,13.61888888888889,optimization,Acetophenone
588,10.0,38.68284789644013,5.69,optimization,1-ethynyl-4-methylbenzene
589,67.0,38.68284789644013,66.32266666666666,optimization,phenylacetylene
590,0.0,38.68284789644013,29.000488095238094,optimization,Acetophenone
591,31.0,38.68284789644013,51.82595415695417,optimization,1-ethynyl-4-methylbenzene
592,1.0,38.68284789644013,80.31563272838274,optimization,Acetophenone
593,95.0,38.68284789644013,65.05833333333334,optimization,Nitrobenzene
594,42.0,38.68284789644013,41.83166666666666,optimization,Nitrobenzene
595,0.0,38.68284789644013,4.81125,optimization,Acetophenone
596,1.0,38.68284789644013,47.13169047619047,optimization,Acetophenone
597,53.0,38.68284789644013,56.1225,optimization,Nitrobenzene
598,46.0,38.68284789644013,50.40630339105339,optimization,Acetophenone
599,20.0,38.68284789644013,40.34,optimization,Nitrobenzene
600,30.0,38.68284789644013,21.16175,optimization,Acetophenone
601,63.0,38.68284789644013,50.764945609945606,optimization,1-ethynyl-4-methoxybenzene
602,64.0,38.68284789644013,80.31563272838274,optimization,Acetophenone
603,48.0,38.68284789644013,20.01348665223665,optimization,Acetophenone
604,63.0,38.68284789644013,67.15990295815295,optimization,Nitrobenzene
605,0.0,38.68284789644013,28.471277777777782,optimization,Acetophenone
606,92.0,38.68284789644013,80.31563272838274,optimization,Acetophenone
607,86.0,38.68284789644013,83.10333333333332,optimization,Phenylacetylene
608,45.0,38.68284789644013,55.47596103896103,optimization,Acetophenone
609,1.0,38.68284789644013,80.90333333333332,optimization,Phenylacetylene
610,1.0,38.68284789644013,27.94176648351648,optimization,1-ethynyl-4-methylbenzene
611,50.0,38.68284789644013,64.97033333333334,optimization,Nitrobenzene
612,41.0,38.68284789644013,15.894835858585857,optimization,Acetophenone
613,0.0,38.68284789644013,7.613666666666667,optimization,Acetophenone
614,25.0,38.68284789644013,44.302764430014435,optimization,Acetophenone
615,1.0,38.68284789644013,14.203638888888891,optimization,Acetophenone
616,23.0,38.68284789644013,17.9125,optimization,Nitrobenzene
617,20.0,38.68284789644013,37.75255952380952,optimization,Acetophenone
618,47.0,38.68284789644013,2.605,optimization,1-ethynyl-4-methylbenzene
619,0.0,38.68284789644013,10.964206349206346,optimization,Acetophenone
620,0.0,38.68284789644013,3.78,optimization,Acetophenone
621,11.0,38.68284789644013,24.31426182804124,optimization,Acetophenone
622,25.0,38.68284789644013,43.14373989164431,optimization,Acetophenone
623,0.0,38.68284789644013,10.505283625730995,optimization,1-ethynyl-4-methylbenzene
624,46.0,38.68284789644013,35.856,optimization,Nitrobenzene
625,0.0,38.68284789644013,68.59700793650795,optimization,Acetophenone
626,0.0,38.68284789644013,52.01675,optimization,Phenylacetylene
627,1.0,38.68284789644013,15.671634615384614,optimization,1-ethynyl-4-methylbenzene
628,41.0,38.68284789644013,25.19655192683134,optimization,Acetophenone
629,92.0,38.68284789644013,49.86765476190476,optimization,Nitrobenzene
630,49.0,38.68284789644013,28.03833333333333,optimization,Acetophenone
631,75.0,38.68284789644013,51.655,optimization,Nitrobenzene
632,0.0,38.68284789644013,34.586126984126984,optimization,Acetophenone
633,55.0,38.68284789644013,56.575,optimization,phenylacetylene
634,82.0,38.68284789644013,52.90826023976026,optimization,Acetophenone
635,0.0,38.68284789644013,33.7,optimization,Acetophenone
636,48.0,38.68284789644013,52.90826023976026,optimization,Acetophenone
637,80.0,38.68284789644013,84.96611435786437,optimization,Nitrobenzene
638,98.0,38.68284789644013,70.69546607314254,optimization,Acetophenone
639,69.0,38.68284789644013,69.88799999999999,optimization,phenylacetylene
640,52.0,38.68284789644013,25.686629870129874,optimization,Acetophenone
641,37.0,38.68284789644013,52.652666666666654,optimization,phenylacetylene
642,21.0,38.68284789644013,15.28990365843307,optimization,Acetophenone
643,93.0,38.68284789644013,65.76176190476191,optimization,Phenylacetylene
644,1.0,38.68284789644013,26.21004689754689,optimization,Nitrobenzene
645,83.0,38.68284789644013,58.14452602222338,optimization,1-ethynyl-4-methylbenzene
646,41.0,38.68284789644013,34.28696031746032,optimization,Acetophenone
647,23.0,38.68284789644013,49.82666666666667,optimization,Nitrobenzene
648,58.0,38.68284789644013,41.42933333333333,optimization,Nitrobenzene
649,61.0,38.68284789644013,43.14373989164431,optimization,Acetophenone
650,39.0,38.68284789644013,26.97,optimization,Phenylacetylene
651,65.0,38.68284789644013,81.4391666666667,optimization,Phenylacetylene
652,40.0,38.68284789644013,16.833166666666667,optimization,Nitrobenzene
653,24.0,38.68284789644013,25.30015277777778,optimization,1-ethynyl-4-methylbenzene
654,31.0,38.68284789644013,53.74640442890443,optimization,1-ethynyl-4-methylbenzene
655,48.0,38.68284789644013,33.601333333333336,optimization,Acetophenone
656,83.0,38.68284789644013,73.704,optimization,phenylacetylene
657,1.0,38.68284789644013,25.67,optimization,Acetophenone
658,1.0,38.68284789644013,23.48333333333333,optimization,Acetophenone
659,0.0,38.68284789644013,29.43,optimization,Acetophenone
660,69.0,38.68284789644013,55.15142287537023,optimization,1-ethynyl-4-methylbenzene
661,75.0,38.68284789644013,55.15142287537023,optimization,phenylacetylene
662,75.0,38.68284789644013,73.704,optimization,phenylacetylene
663,1.0,38.68284789644013,49.82666666666667,optimization,Nitrobenzene
664,75.0,38.68284789644013,25.686629870129874,optimization,Acetophenone
665,50.0,38.68284789644013,33.40032828282828,optimization,Acetophenone
666,68.0,38.68284789644013,52.58166666666667,optimization,Nitrobenzene
667,86.0,38.68284789644013,84.1241666666667,optimization,Phenylacetylene
668,25.0,38.68284789644013,14.46,optimization,Acetophenone
669,0.0,38.68284789644013,3.875,optimization,Acetophenone
670,52.0,38.68284789644013,45.34329980554363,optimization,1-ethynyl-4-methylbenzene
671,0.0,38.68284789644013,8.151428571428571,optimization,Acetophenone
672,67.0,38.68284789644013,84.96611435786437,optimization,Nitrobenzene
673,0.0,38.68284789644013,3.91,optimization,Acetophenone
674,47.0,38.68284789644013,73.653,optimization,phenylacetylene
675,75.0,38.68284789644013,42.0504512987013,optimization,Acetophenone
676,25.0,38.68284789644013,38.21600785978727,optimization,Acetophenone
677,11.0,38.68284789644013,11.382555056055057,optimization,Acetophenone
678,0.0,38.68284789644013,38.535,optimization,Nitrobenzene
679,0.0,38.68284789644013,13.647422514619883,optimization,1-ethynyl-4-methylbenzene
680,1.0,38.68284789644013,11.02532032509974,optimization,Acetophenone
681,28.0,38.68284789644013,46.9472023809524,optimization,Nitrobenzene
682,65.0,38.68284789644013,83.19765476190477,optimization,Phenylacetylene
683,78.0,38.68284789644013,83.89161904761905,optimization,Nitrobenzene
684,44.0,38.68284789644013,46.700380952380954,optimization,Phenylacetylene
685,33.0,38.68284789644013,45.93619298756798,optimization,Acetophenone
686,25.0,38.68284789644013,45.93619298756798,optimization,Acetophenone
687,1.0,38.68284789644013,48.7440119047619,optimization,Phenylacetylene
688,1.0,38.68284789644013,33.92409199134199,optimization,Acetophenone
689,0.0,38.68284789644013,23.842632034632032,optimization,Acetophenone
690,31.0,38.68284789644013,18.57,optimization,Acetophenone
691,1.0,38.68284789644013,51.28122491234255,optimization,1-ethynyl-4-methylbenzene
692,31.0,38.68284789644013,38.365,optimization,Nitrobenzene
693,45.0,38.68284789644013,47.755333333333326,optimization,Acetophenone
694,87.0,38.68284789644013,71.63672784229014,optimization,Acetophenone
695,26.0,38.68284789644013,71.84829761904761,optimization,Phenylacetylene
696,43.0,38.68284789644013,83.28195238095238,optimization,Phenylacetylene
697,1.0,38.68284789644013,36.420500000000004,optimization,Acetophenone
698,0.0,38.68284789644013,25.73301587301587,optimization,Acetophenone
699,77.0,38.68284789644013,83.89161904761905,optimization,Nitrobenzene
700,38.0,38.68284789644013,38.32004365079366,optimization,Acetophenone
701,83.0,38.68284789644013,50.44057420357418,optimization,Acetophenone
702,8.0,38.68284789644013,27.49175757575757,optimization,Acetophenone
703,1.0,38.68284789644013,29.72885714285714,optimization,Nitrobenzene
704,31.0,38.68284789644013,51.28122491234255,optimization,1-ethynyl-4-methylbenzene
705,76.0,38.68284789644013,52.19333333333334,optimization,Nitrobenzene
706,17.0,38.68284789644013,29.09077813852814,optimization,1-ethynyl-4-methylbenzene
707,42.0,38.68284789644013,14.875,optimization,Nitrobenzene
708,19.0,38.68284789644013,37.592,optimization,phenylacetylene
709,25.0,38.68284789644013,12.105,optimization,Acetophenone
710,1.0,38.68284789644013,6.158428571428572,optimization,Acetophenone
711,36.0,38.68284789644013,67.19252777777778,optimization,Nitrobenzene
712,1.0,38.68284789644013,71.24959920634922,optimization,Nitrobenzene
713,25.0,38.68284789644013,35.90815420690421,optimization,Acetophenone
714,1.0,38.68284789644013,20.325166666666668,optimization,Acetophenone
715,0.0,38.68284789644013,39.84267063492063,optimization,1-ethynyl-4-methylbenzene
716,30.0,38.68284789644013,64.45826955062482,optimization,Acetophenone
717,56.0,38.68284789644013,84.28408333333334,optimization,Phenylacetylene
718,44.0,38.68284789644013,37.811479076479074,optimization,1-ethynyl-4-methylbenzene
719,0.0,38.68284789644013,32.79125,optimization,Acetophenone
720,34.0,38.68284789644013,15.925376984126983,optimization,Acetophenone
721,1.0,38.68284789644013,32.963297813297814,optimization,1-ethynyl-4-methylbenzene
722,58.0,38.68284789644013,39.47333333333333,optimization,Nitrobenzene
723,43.0,38.68284789644013,66.58655952380953,optimization,phenylacetylene
724,92.0,38.68284789644013,51.28122491234255,optimization,1-ethynyl-4-methylbenzene
725,20.0,38.68284789644013,11.61,optimization,Acetophenone
726,0.0,38.68284789644013,47.17363888888889,optimization,Nitrobenzene
727,67.0,38.68284789644013,83.89161904761905,optimization,Nitrobenzene
728,78.0,38.68284789644013,33.66967939735703,optimization,Acetophenone
729,53.0,38.68284789644013,62.04583333333333,optimization,Nitrobenzene
730,0.0,38.68284789644013,4.199646464646464,optimization,Acetophenone
731,31.0,38.68284789644013,26.88900460650461,optimization,Acetophenone
732,64.0,38.68284789644013,83.28195238095238,optimization,Phenylacetylene
733,0.0,38.68284789644013,24.48166666666667,optimization,Nitrobenzene
734,95.0,38.68284789644013,83.89161904761905,optimization,Nitrobenzene
735,69.0,38.68284789644013,45.667617826617814,optimization,1-ethynyl-4-methylbenzene
736,0.0,38.68284789644013,35.854513598243855,optimization,Acetophenone
737,24.0,38.68284789644013,27.702968614718614,optimization,1-ethynyl-4-methylbenzene
738,83.0,38.68284789644013,73.74185714285713,optimization,phenylacetylene
739,23.0,38.68284789644013,27.762138888888888,optimization,Acetophenone
740,48.0,38.68284789644013,30.562707070707074,optimization,Acetophenone
741,1.0,38.68284789644013,13.53,optimization,Acetophenone
742,69.0,38.68284789644013,69.975,optimization,1-ethynyl-4-methylbenzene
743,62.0,38.68284789644013,50.10499999999999,optimization,Acetophenone
744,45.0,38.68284789644013,39.86508333333333,optimization,Acetophenone
745,83.0,38.68284789644013,74.19163492063493,optimization,phenylacetylene
746,31.0,38.68284789644013,53.73445221445221,optimization,1-ethynyl-4-methylbenzene
747,36.0,38.68284789644013,65.97766666666666,optimization,Nitrobenzene
748,1.0,38.68284789644013,10.06,optimization,Nitrobenzene
749,99.0,38.68284789644013,65.97766666666666,optimization,Nitrobenzene
750,0.0,38.68284789644013,23.230533549783548,optimization,Acetophenone
751,1.0,38.68284789644013,18.7525154983905,optimization,1-ethynyl-4-methylbenzene
752,0.0,38.68284789644013,70.28601081026817,optimization,Acetophenone
753,24.0,38.68284789644013,28.095810536685534,optimization,1-ethynyl-4-methylbenzene
754,64.0,38.68284789644013,69.91372287598023,optimization,Acetophenone
755,35.0,38.68284789644013,36.04,optimization,Nitrobenzene
756,98.0,38.68284789644013,70.51,optimization,Nitrobenzene
757,76.0,38.68284789644013,56.5,optimization,Nitrobenzene
758,0.0,38.68284789644013,22.52681623931624,optimization,Acetophenone
759,8.0,38.68284789644013,30.244593795093795,optimization,Acetophenone
760,0.0,38.68284789644013,38.46763888888889,optimization,Acetophenone
761,17.0,38.68284789644013,65.97766666666666,optimization,Nitrobenzene
762,65.0,38.68284789644013,44.765904761904764,optimization,Acetophenone
763,45.0,38.68284789644013,44.77933333333333,optimization,Acetophenone
764,84.0,38.68284789644013,44.41563816738817,optimization,Acetophenone
765,25.0,38.68284789644013,34.05921525696527,optimization,Acetophenone
766,1.0,38.68284789644013,18.204050366300365,optimization,Acetophenone
767,34.0,38.68284789644013,38.46763888888889,optimization,Acetophenone
768,78.0,38.68284789644013,83.15023665223663,optimization,Nitrobenzene
769,46.0,38.68284789644013,40.18704051504053,optimization,Acetophenone
770,1.0,38.68284789644013,11.99090909090909,optimization,Acetophenone
771,1.0,38.68284789644013,57.912079365079364,optimization,Phenylacetylene
772,1.0,38.68284789644013,40.55344461094461,optimization,Acetophenone
773,55.0,38.68284789644013,53.69748251748251,optimization,phenylacetylene
774,0.0,38.68284789644013,29.275944444444445,optimization,Acetophenone
775,52.0,38.68284789644013,47.386363237359404,optimization,1-ethynyl-4-methylbenzene
776,82.0,38.68284789644013,44.41563816738817,optimization,Acetophenone
777,30.0,38.68284789644013,59.78197238872238,optimization,Acetophenone
778,0.0,38.68284789644013,3.66392735042735,optimization,Acetophenone
779,66.0,38.68284789644013,72.0745518925519,optimization,Phenylacetylene
780,62.0,38.68284789644013,46.584333333333326,optimization,Acetophenone
781,38.0,38.68284789644013,39.501666666666665,optimization,phenylacetylene
782,48.0,38.68284789644013,44.41563816738817,optimization,Acetophenone
783,0.0,38.68284789644013,72.62944196081696,optimization,Acetophenone
784,61.0,38.68284789644013,40.18704051504053,optimization,Acetophenone
785,0.0,38.68284789644013,31.797481185481193,optimization,Acetophenone
786,53.0,38.68284789644013,50.135,optimization,Nitrobenzene
787,0.0,38.68284789644013,42.55498502886003,optimization,1-ethynyl-4-methylbenzene
788,0.0,38.68284789644013,28.92,optimization,Acetophenone
789,82.0,38.68284789644013,69.91372287598023,optimization,Acetophenone
790,87.0,38.68284789644013,69.91372287598023,optimization,Acetophenone
791,20.0,38.68284789644013,13.57,optimization,Acetophenone
792,29.0,38.68284789644013,50.7787738095238,optimization,Nitrobenzene
793,0.0,38.68284789644013,29.580928571428576,optimization,Phenylacetylene
794,48.0,38.68284789644013,40.18704051504053,optimization,Acetophenone
795,50.0,38.68284789644013,37.939166666666665,optimization,Nitrobenzene
796,36.0,38.68284789644013,60.102894815152176,optimization,Acetophenone
797,19.0,38.68284789644013,42.439666666666675,optimization,phenylacetylene
798,80.0,38.68284789644013,83.15023665223663,optimization,Nitrobenzene
799,0.0,38.68284789644013,25.144952380952386,optimization,Nitrobenzene
800,50.0,38.68284789644013,47.06,optimization,Nitrobenzene
