,Yields,Predicted Yields
0,61.0,41.5598023088023
1,69.0,35.520366577866575
2,0.0,57.394377408539185
3,79.0,72.43
4,17.0,68.67849206349206
5,77.0,35.520366577866575
6,88.0,83.62400000000001
7,44.0,25.569619047619042
8,71.0,81.43
9,0.0,17.945515151515153
10,51.0,87.43674999999999
11,41.0,34.194380952380946
12,29.0,71.07849999999999
13,90.0,56.76657142857143
14,10.0,38.1
15,92.0,67.80850000000001
16,58.0,54.223214285714285
17,97.0,74.59857142857143
18,70.0,68.37883333333333
19,35.0,20.49742857142857
20,19.0,52.06904761904762
21,8.0,60.613166666666665
22,85.0,86.55655555555555
23,1.0,38.782756132756134
24,88.0,78.555
25,30.0,13.768690476190477
26,47.0,56.743273809523814
27,96.0,60.68456998556999
28,10.0,62.50940476190476
29,30.0,48.218
30,28.0,79.82333333333334
31,87.0,60.78
32,54.0,59.14549603174603
33,60.0,55.87908913308914
34,90.0,73.93
35,63.0,74.46443650793651
36,1.0,15.434402292152292
37,77.0,67.66333333333334
38,14.0,24.879357142857142
39,96.0,73.07208189033187
40,74.0,53.7232261904762
41,80.0,67.20756998556999
42,31.0,35.520366577866575
43,1.0,47.13005555555556
44,45.0,40.01235317460317
45,49.0,69.72333333333333
46,53.0,66.81833333333333
47,38.0,36.03
48,86.0,60.321999999999996
49,43.0,47.449815295815284
50,26.0,22.69461904761905
51,1.0,24.93
52,96.0,35.520366577866575
53,45.0,44.45396428571429
54,73.0,45.94375
55,93.0,89.13
56,99.0,71.6425
57,62.0,43.7449246031746
58,11.0,39.754642857142855
59,83.0,82.64
60,85.0,71.79533333333333
61,80.0,80.3535
62,86.0,83.08709523809523
63,63.0,70.07783838383837
64,35.0,48.74
65,71.0,68.59834249084248
66,0.0,7.45
67,8.0,27.248144910644914
68,45.0,65.18261904761904
69,77.0,62.34
70,78.0,51.88
71,76.0,44.013226190476196
72,1.0,12.904794205794204
73,80.0,76.91516666666666
74,73.0,65.89928571428571
75,27.0,35.891488095238095
76,80.0,86.43366666666667
77,83.0,64.83766666666666
78,99.0,83.21
79,17.0,67.80850000000001
80,20.0,47.52423076923077
81,1.0,36.31604365079365
82,95.0,87.71
83,90.0,78.25680952380952
84,18.0,14.844393772893772
85,0.0,39.382373737373726
86,73.0,53.967333333333336
87,0.0,35.77
88,1.0,48.97689285714285
89,40.0,60.235
90,61.0,51.445079365079366
91,72.0,75.23833333333334
92,80.0,76.01
93,94.0,77.44433333333333
94,95.0,58.90159523809523
95,86.0,76.97333333333333
96,0.0,77.44433333333333
97,82.0,40.87861796536797
98,70.0,84.17861904761905
99,37.0,63.25372619047618
100,95.0,56.1
101,91.0,85.83
102,33.0,38.6675
103,52.0,63.43452380952382
104,70.0,67.66448621639796
105,95.0,74.98815476190477
106,56.0,73.49449999999999
107,96.0,83.21
108,52.0,36.093714285714285
109,86.0,71.56523809523809
110,17.0,30.48360322847088
111,99.0,75.78083333333333
112,58.0,30.51342640692641
113,53.0,45.02666666666667
114,65.0,40.87861796536797
115,41.0,40.87861796536797
116,15.0,12.540952380952383
117,58.0,73.85226002592178
118,0.0,51.200511544011555
119,65.0,82.85279299295475
120,94.0,76.16784523809523
121,40.0,66.547
122,50.0,68.79053571428571
123,89.0,80.46
124,79.0,80.595
